problem,num_obj,phase,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ3,8,learning,0.4152435846825685,0.6112566644446402,,
DTLZ3,8,decision,0.1404051438866236,0.8732966792231267,,
DTLZ3,9,learning,0.903195495756715,1.4522780090357958,,
DTLZ3,9,decision,0.25733702560622945,0.3774736330848436,,
DTLZ4,3,learning,0.2391001506678823,0.1215688106864353,33.22076981019357,33.843868965551124
DTLZ4,3,decision,0.09626536065704397,0.07917047648589783,25.747562847965444,25.98223993563755
DTLZ4,4,learning,0.7536328400335586,0.7502201557644625,,
DTLZ4,4,decision,1.0129953071834228,1.0906606504746748,,
DTLZ4,5,learning,0.12455443478286168,0.1090980515781502,,
DTLZ4,5,decision,0.11027037611146039,0.10979031022327612,,
DTLZ4,6,learning,0.7932896217597863,0.8557690081827382,,
DTLZ4,6,decision,1.0212112125891002,0.9785606046343023,,
DTLZ4,7,learning,0.4839146270728145,0.2737016093327398,,
DTLZ4,7,decision,0.4533356825652234,0.3499046297326355,,
DTLZ4,8,learning,0.7059569069723859,0.6963256821479936,,
DTLZ4,8,decision,0.49400457262759506,0.36946804174120995,,
DTLZ4,9,learning,0.6813966556497549,0.6865736431486037,,
DTLZ4,9,decision,0.532395036180141,0.34748643737962276,,
DTLZ1,3,learning,2.80781634752729,2.601189906456903,32.2814778737887,33.8179011901158
DTLZ1,3,decision,1.6632927008916396,1.6596612081194424,24.053252652658514,24.07898073728251
DTLZ1,4,learning,2.6584713677036644,2.546035911630138,,
DTLZ1,4,decision,2.336983640702919,2.4546435087209795,,
DTLZ1,5,learning,4.881130341125556,2.4175959269677847,,
DTLZ1,5,decision,2.4049090420120107,2.419759766843154,,
DTLZ1,6,learning,3.514550720766243,2.5542288999308145,,
DTLZ1,6,decision,1.850815202143266,1.885392809255408,,
DTLZ1,7,learning,3.0675799769251357,2.349704055408769,,
DTLZ1,7,decision,2.018876788800365,2.4218482612835253,,
DTLZ1,8,learning,3.05049313623054,2.768076163790976,,
DTLZ1,8,decision,1.9487491410043738,1.8902818808488782,,
DTLZ1,9,learning,2.998189789390314,2.9058367810681123,,
DTLZ1,9,decision,2.5837564305888296,2.854843510576905,,
DTLZ2,3,learning,0.6254376816280555,0.03934346788546102,28.868615145921233,33.15850092880059
DTLZ2,3,decision,1.7997544967181818,0.08955707129378407,13.88888888888889,26.643455802337414
DTLZ2,4,learning,0.3619606015286972,0.10662872383195526,,
DTLZ2,4,decision,0.09432248089011955,0.05182932662021495,,
DTLZ2,5,learning,0.7132366320381237,0.11889820668642914,,
DTLZ2,5,decision,4.2426400921746765,1.2272600476536497,,
DTLZ2,6,learning,0.28667555264405,0.22606032238824297,,
DTLZ2,6,decision,0.26313647600007356,0.24357210865680884,,
DTLZ2,7,learning,0.37283074909826475,0.3664580372519571,,
DTLZ2,7,decision,0.13666623395244717,0.13387070481075886,,
DTLZ2,8,learning,0.4535835754740081,0.46344607536082977,,
DTLZ2,8,decision,0.4405959941456088,0.46877390656905304,,
DTLZ2,9,learning,0.5102082865991253,0.33540384394185174,,
DTLZ2,9,decision,0.4906652272111818,0.2980059593201252,,
DTLZ3,3,learning,0.1401650191020022,0.2833426438653182,35.45980360066612,32.91549892593283
DTLZ3,3,decision,0.2573095853109913,0.16286616251914482,24.227863028662714,25.164569549941675
DTLZ3,4,learning,0.8341105489440271,0.5745310704203842,,
DTLZ3,4,decision,0.08704743511045024,0.05164369894861946,,
DTLZ3,5,learning,0.4539796061584675,2.103251624571436,,
DTLZ3,5,decision,0.1452065227148844,0.19851629024155162,,
DTLZ3,6,learning,0.6887437277396092,0.854577996107948,,
DTLZ3,6,decision,0.3127133638786591,0.39572784155221324,,
DTLZ3,7,learning,0.3957598180215664,0.4143682787534435,,
DTLZ3,7,decision,0.23532730634685067,0.29621694538011967,,
DTLZ3,8,learning,0.5482098038579408,0.8582546424820191,,
DTLZ3,8,decision,0.5762274827709797,0.5550317792908606,,
DTLZ3,9,learning,0.35343393690827424,0.7801411646831449,,
DTLZ3,9,decision,0.5180053966557903,1.863237408986004,,
DTLZ4,3,learning,0.10007607124282956,0.09421707936810048,33.92622828752624,33.9054539583637
DTLZ4,3,decision,0.01767866518507994,0.04971315205234922,25.879621894432866,25.695875636620578
DTLZ4,4,learning,0.10973395540715769,0.10167741378201912,,
DTLZ4,4,decision,0.11124809685969529,0.12336409501116673,,
DTLZ4,5,learning,0.1507863722814363,0.12312491177933621,,
DTLZ4,5,decision,0.10213210743334306,0.10402668855360152,,
DTLZ4,6,learning,3.6719936446751937,0.6264964140577592,,
DTLZ4,6,decision,0.2816098263363282,0.24809171226597582,,
DTLZ4,7,learning,4.570331571982796,0.21731886557951982,,
DTLZ4,7,decision,1.762400222737615,0.2812080189173959,,
DTLZ4,8,learning,0.861724710364818,0.7602888509344324,,
DTLZ4,8,decision,1.2299275865496755,1.0888753348704405,,
DTLZ4,9,learning,1.2336664464862066,1.1910514464242172,,
DTLZ4,9,decision,1.3515460661221943,1.2094076251355177,,
DTLZ1,3,learning,2.409982287536844,2.4657195556762304,34.34869930211627,33.67480964098643
DTLZ1,3,decision,3.004265658931114,1.6587993021395953,14.518321646346823,24.09342391062144
DTLZ1,4,learning,2.4820130219959466,2.4981883446286597,,
DTLZ1,4,decision,1.6958943361481638,1.6787863179131195,,
DTLZ1,5,learning,3.6355102076457952,2.5651929959098454,,
DTLZ1,5,decision,2.018350440381904,2.026874354148593,,
DTLZ1,6,learning,2.5700902475325287,2.6773034165034426,,
DTLZ1,6,decision,1.8637919663582103,1.8853928092554078,,
DTLZ1,7,learning,4.078894911100408,2.6139565644866427,,
DTLZ1,7,decision,1.8426696072890583,1.7234759621241231,,
DTLZ1,8,learning,3.0661411561704273,2.573264349413133,,
DTLZ1,8,decision,1.7489185064012687,1.7275194551394946,,
DTLZ1,9,learning,2.5671672563950048,2.439777280362729,,
DTLZ1,9,decision,2.1038981856247316,2.6878457398239304,,
DTLZ2,3,learning,0.08913629353625553,0.09662819801246982,33.256792473294254,33.234164819077805
DTLZ2,3,decision,0.19744106017379912,0.1880780879438988,24.65208471876759,24.8115590493126
DTLZ2,4,learning,0.6621100122380027,0.5885411855976058,,
DTLZ2,4,decision,0.2768984659977859,0.27606202755246645,,
DTLZ2,5,learning,0.1331489725364762,0.08796796945317603,,
DTLZ2,5,decision,0.06311172436797574,0.11255924831445799,,
DTLZ2,6,learning,0.5074628663774525,0.4984806773163545,,
DTLZ2,6,decision,1.2278795337304338,0.1819731669918862,,
DTLZ2,7,learning,1.9332807503670693,0.346895976894442,,
DTLZ2,7,decision,0.5358530686457983,0.23620773728362893,,
DTLZ2,8,learning,0.27143013727093734,0.22031799392704016,,
DTLZ2,8,decision,0.27587658426003,0.24871212852317742,,
DTLZ2,9,learning,1.297484782790833,0.7257978659845158,,
DTLZ2,9,decision,0.39981129815540184,0.279964261061991,,
DTLZ3,3,learning,0.07575323656158911,0.3063265587510293,32.889807523083746,31.79308282113665
DTLZ3,3,decision,0.22695021135725016,0.07223826998698515,24.946490715458737,26.628033683020305
DTLZ3,4,learning,0.22993567434188555,0.5512484296810987,,
DTLZ3,4,decision,0.07365678455478974,0.09666190376529668,,
DTLZ3,5,learning,0.2099489375655742,0.7520491159637679,,
DTLZ3,5,decision,0.32664180286329886,0.1501905850653074,,
DTLZ3,6,learning,0.3251548289952119,1.5550364011062427,,
DTLZ3,6,decision,0.23745008252356442,0.21031904885106933,,
DTLZ3,7,learning,0.6631669183229434,1.2366387128422407,,
DTLZ3,7,decision,0.3174115348194264,0.8995384580549062,,
DTLZ3,8,learning,0.5100894806448437,1.1470594401966085,,
DTLZ3,8,decision,0.17218205299331968,1.4196534840340995,,
DTLZ3,9,learning,0.46759426641124574,0.6703528835834434,,
DTLZ3,9,decision,0.4837969793566849,0.36770847577678745,,
DTLZ4,3,learning,0.04362758452192715,0.03353511874519777,33.61170220125056,33.705765735618556
DTLZ4,3,decision,0.017846877674767756,0.028665966982412947,25.862317420009212,25.900577104504137
DTLZ4,4,learning,0.5879937227620025,0.5572794844316487,,
DTLZ4,4,decision,1.0872591788772188,1.0240464989823517,,
DTLZ4,5,learning,0.7761027281038528,0.724755944165274,,
DTLZ4,5,decision,0.9626407628162452,0.9720084398564408,,
DTLZ4,6,learning,0.26066355161850224,0.2619798276570568,,
DTLZ4,6,decision,0.26850562392419647,0.21238755936582904,,
DTLZ4,7,learning,1.0260733712973313,0.42835806199644166,,
DTLZ4,7,decision,0.1371966097528725,0.1218298666096779,,
DTLZ4,8,learning,1.1144910961048726,0.953465162521377,,
DTLZ4,8,decision,1.27779104987835,1.0797516665005382,,
DTLZ4,9,learning,0.6576305204645893,0.7334693501378894,,
DTLZ4,9,decision,1.1985838061100669,1.003612841630649,,
DTLZ1,3,learning,2.420310346290292,2.454623733084879,33.34519442130813,33.02022705538643
DTLZ1,3,decision,2.149425358339314,1.6592824137644064,20.705782461032378,24.09433614123712
DTLZ1,4,learning,2.829153118025271,2.496351805255773,,
DTLZ1,4,decision,2.386192102657285,2.3176369214065677,,
DTLZ1,5,learning,3.2744641567211756,2.9107393306330924,,
DTLZ1,5,decision,1.9646989925939593,2.2520968445032965,,
DTLZ1,6,learning,3.4717655255041806,2.9577847776416566,,
DTLZ1,6,decision,2.572987122771687,2.6467804378015676,,
DTLZ1,7,learning,3.283312919333856,2.865329955919171,,
DTLZ1,7,decision,2.2531812727733787,2.2308302830539026,,
DTLZ1,8,learning,3.272192190933351,2.9676223791611895,,
DTLZ1,8,decision,2.7520201297173053,3.115719560128939,,
DTLZ1,9,learning,3.5077551558609903,2.9140583176919463,,
DTLZ1,9,decision,1.8582512681015755,1.7229621610359513,,
DTLZ2,3,learning,0.6272393237723578,0.03891934923248078,28.866261755026407,33.20356175390631
DTLZ2,3,decision,1.7997544967181813,0.08774215660993023,13.88888888888889,26.55545810223031
DTLZ2,4,learning,0.9679475792281134,0.12801452643260933,,
DTLZ2,4,decision,0.7613373510551236,0.17020028230438347,,
DTLZ2,5,learning,0.14716840076483317,0.20944337290481016,,
DTLZ2,5,decision,0.8134238192151269,0.07374059456701923,,
DTLZ2,6,learning,0.4088072441719338,0.3240209760031495,,
DTLZ2,6,decision,1.029081817103939,1.0319859040907473,,
DTLZ2,7,learning,0.39067589973027217,0.38046814337575924,,
DTLZ2,7,decision,0.1380450304298831,0.1268938987679316,,
DTLZ2,8,learning,1.3249574077636743,0.6699329768345927,,
DTLZ2,8,decision,5.088508826403245,1.3994381976659527,,
DTLZ2,9,learning,0.3976993008409882,0.29369501295700134,,
DTLZ2,9,decision,0.3701783865457393,0.2944623252020176,,
DTLZ3,3,learning,0.11243216106221328,0.16742993522303456,33.997136056171556,33.23172447284722
DTLZ3,3,decision,0.6097608300729488,0.08610323726195324,22.41932848253028,26.596730630001133
DTLZ3,4,learning,0.1707276573200805,0.6749292218796669,,
DTLZ3,4,decision,0.09423326298422244,0.05299670448513562,,
DTLZ3,5,learning,0.27203838638486844,0.5452312379828591,,
DTLZ3,5,decision,0.14728706610609119,0.16952332777198248,,
DTLZ3,6,learning,1.187251202014059,1.1532393903104778,,
DTLZ3,6,decision,0.45356768956022275,0.18818443695911635,,
DTLZ3,7,learning,1.4886691962615004,0.7421675405739183,,
DTLZ3,7,decision,0.3373788828946898,0.5126181279199742,,
DTLZ3,8,learning,0.5831705301810653,0.7141525502077858,,
DTLZ3,8,decision,0.4430980327635201,0.5564431352761816,,
DTLZ3,9,learning,0.635431454575371,1.5793073843757988,,
DTLZ3,9,decision,0.40488204106631365,2.2687495410393628,,
DTLZ4,3,learning,3.1767996812797117,0.13513408557681156,17.242295067932233,34.29832422904913
DTLZ4,3,decision,2.3015958988201466,0.03394591246665729,11.273563485619583,25.926693632984126
DTLZ4,4,learning,0.13109803020481625,0.0945431145734062,,
DTLZ4,4,decision,0.12312095745996313,0.11032470862314372,,
DTLZ4,5,learning,0.45813084645452595,0.468050782226651,,
DTLZ4,5,decision,0.9236297282016055,0.9843923691176626,,
DTLZ4,6,learning,0.37533647184090935,0.3518975923718119,,
DTLZ4,6,decision,0.3008309442613746,0.22763739134455474,,
DTLZ4,7,learning,0.7683392834692816,0.8096118177519376,,
DTLZ4,7,decision,1.328163737337065,1.2065430503565826,,
DTLZ4,8,learning,0.8654419417237249,0.6160329530432489,,
DTLZ4,8,decision,1.17692286932074,1.0219568236751047,,
DTLZ4,9,learning,0.4230286953175908,0.46942592081016055,,
DTLZ4,9,decision,0.42709410376768925,0.2936146610560826,,
DTLZ1,3,learning,2.907616493780973,2.4646799877443373,31.1184979558031,34.32375155400643
DTLZ1,3,decision,1.7894598090987648,1.7718019381968526,25.788090280198055,26.349868635875914
DTLZ1,4,learning,2.4429479522173416,2.448494405570509,,
DTLZ1,4,decision,1.68038182238933,1.6804472841589586,,
DTLZ1,5,learning,4.032397501052999,2.6133946702789594,,
DTLZ1,5,decision,2.0677386828128745,1.7381270446546337,,
DTLZ1,6,learning,3.1072940396408617,2.9733044151950168,,
DTLZ1,6,decision,2.2477860321785643,2.323821314118738,,
DTLZ1,7,learning,2.80143135138568,2.696292813987304,,
DTLZ1,7,decision,2.581926833904372,2.863246917116312,,
DTLZ1,8,learning,3.071574848817566,2.954654475571558,,
DTLZ1,8,decision,2.7657465364540506,3.699417719937034,,
DTLZ1,9,learning,2.8684799496182367,2.5534078175484103,,
DTLZ1,9,decision,1.842779661304844,1.726462729103777,,
DTLZ2,3,learning,0.25892702763020675,0.05007924696172903,31.84747367731306,33.602293269134435
DTLZ2,3,decision,0.863768690848386,0.03193627121258369,18.447326337280728,25.913939950811482
DTLZ2,4,learning,0.5138309629658515,0.39894742870414746,,
DTLZ2,4,decision,0.21036105937391178,0.14037352938999653,,
DTLZ2,5,learning,0.1766994014857845,0.16402065656393172,,
DTLZ2,5,decision,0.0965849320984933,0.07893732205861531,,
DTLZ2,6,learning,0.8947724902186291,0.5526888741708287,,
DTLZ2,6,decision,0.45368861447354536,0.3883338345730083,,
DTLZ2,7,learning,0.3950770370637513,0.36034340857879993,,
DTLZ2,7,decision,1.420026853076557,1.2150905983906293,,
DTLZ2,8,learning,0.33362599274205246,0.3406038015053374,,
DTLZ2,8,decision,0.3698348106907947,0.2407581518583917,,
DTLZ2,9,learning,0.6239708707239116,0.6113627372823933,,
DTLZ2,9,decision,0.45472549987438515,0.4835403165992456,,
DTLZ3,3,learning,0.17712934162046676,0.18837306867497292,34.052460413398215,33.216400797991085
DTLZ3,3,decision,0.21699051188676205,0.1795524229691629,24.55310557837023,24.867575138153924
DTLZ3,4,learning,0.28893939319883843,1.178582444143664,,
DTLZ3,4,decision,0.2578577644572568,0.1280234623150007,,
DTLZ3,5,learning,0.45574566516740284,0.6880648699744117,,
DTLZ3,5,decision,0.7517300695968984,0.14906719250647069,,
DTLZ3,6,learning,0.6097832737348827,0.7044561708693244,,
DTLZ3,6,decision,0.3153376574609998,0.42152247750210947,,
DTLZ3,7,learning,0.8631911244113668,1.02488778972705,,
DTLZ3,7,decision,0.30484171927579207,0.28885299135300485,,
DTLZ3,8,learning,1.787937776892057,0.9648427541017779,,
DTLZ3,8,decision,0.43402373319405246,0.4097540511874922,,
DTLZ3,9,learning,0.8517605155211838,1.0162079898428564,,
DTLZ3,9,decision,0.3878921481907315,2.2114087622100094,,
DTLZ4,3,learning,0.0671806932570442,0.05764762145587003,33.585493722883,34.00698199652154
DTLZ4,3,decision,0.10101411929455582,0.0775679665430262,25.75334240624095,26.04135670925171
DTLZ4,4,learning,0.17765879499875195,0.112489102353231,,
DTLZ4,4,decision,0.2247564136076362,0.1691158257087508,,
DTLZ4,5,learning,0.212100777476597,0.16473867028535252,,
DTLZ4,5,decision,0.1064433640562912,0.09529221032543192,,
DTLZ4,6,learning,0.6536896096609045,0.5243133432702489,,
DTLZ4,6,decision,0.26779196479807577,0.22745293491525337,,
DTLZ4,7,learning,7.155414823421978,0.5691524826092536,,
DTLZ4,7,decision,2.6905605825658925,0.3754547750299839,,
DTLZ4,8,learning,1.1373048999831743,1.0134253629158805,,
DTLZ4,8,decision,1.1410268377731239,1.1329459951395413,,
DTLZ4,9,learning,1.393518748568568,1.3175817302696964,,
DTLZ4,9,decision,1.3449799148066464,1.2939049843976478,,
DTLZ1,3,learning,2.2761114680424503,2.284556960929364,33.886260826430664,33.65338518294964
DTLZ1,3,decision,1.7951365423220857,1.8064490865551426,25.82523961616981,25.429816510265134
DTLZ1,4,learning,2.8701987848128976,2.9452611377343505,,
DTLZ1,4,decision,1.7411908521979427,1.8201232354930401,,
DTLZ1,5,learning,2.7965319351828315,3.0341748695412414,,
DTLZ1,5,decision,1.947891242873932,2.748646433149058,,
DTLZ1,6,learning,3.883621297149655,2.5447717385015127,,
DTLZ1,6,decision,2.0823540867778076,2.0435737137304804,,
DTLZ1,7,learning,3.246126800255314,3.1891502040934263,,
DTLZ1,7,decision,2.1400789092316006,2.4223878999517847,,
DTLZ1,8,learning,2.7213915756720826,2.4748415207781247,,
DTLZ1,8,decision,2.0655121254004216,2.36609816604385,,
DTLZ1,9,learning,2.9654356531229022,3.070282184447109,,
DTLZ1,9,decision,2.1593660683460865,2.299778462931603,,
DTLZ2,3,learning,0.1127118293451437,0.1619109358473284,34.56981776515303,33.936986240439
DTLZ2,3,decision,0.09896168566560645,0.07849145872428945,25.767036708002024,26.000451707878945
DTLZ2,4,learning,0.15726011196683315,0.15630293628487968,,
DTLZ2,4,decision,0.0964999036007807,0.053887830538665915,,
DTLZ2,5,learning,0.13008081782643785,0.07037230231127163,,
DTLZ2,5,decision,0.06400680727047353,0.06848758898813398,,
DTLZ2,6,learning,0.3569010205033497,0.26299441705191823,,
DTLZ2,6,decision,0.27788289151344325,0.22547418586529408,,
DTLZ2,7,learning,1.6830525276121295,0.4345180660495304,,
DTLZ2,7,decision,2.690560582565089,0.2485143928302202,,
DTLZ2,8,learning,0.4248363224446587,0.4805719251128153,,
DTLZ2,8,decision,0.2681394748420831,0.23986076380124363,,
DTLZ2,9,learning,0.458852729972581,0.45118671328719095,,
DTLZ2,9,decision,0.4470802786551491,0.4754566261841624,,
DTLZ3,3,learning,0.53433570557226,0.225311047644507,31.536217043821473,32.701025074888534
DTLZ3,3,decision,0.09786315121950839,0.03425321238331405,25.081924062362,25.90577447196879
DTLZ3,4,learning,0.4005237834619721,0.5970162450712776,,
DTLZ3,4,decision,0.0856448018322511,0.05042099502949955,,
DTLZ3,5,learning,1.5754259753646898,1.03745150530831,,
DTLZ3,5,decision,0.13256494906034721,0.09890605822564956,,
DTLZ3,6,learning,0.3977919433718606,0.37513370619711084,,
DTLZ3,6,decision,0.26319373886378844,0.31942300634557796,,
DTLZ3,7,learning,0.40150322215128353,1.0507441190486793,,
DTLZ3,7,decision,0.37248078279364055,1.4982994598185293,,
DTLZ3,8,learning,0.8251926449710838,0.9049724153480173,,
DTLZ3,8,decision,0.3731579173895777,0.6857055551072172,,
DTLZ3,9,learning,0.41647108352290263,0.8886532779885967,,
DTLZ3,9,decision,0.16449229969677162,0.7917786916446109,,
DTLZ4,3,learning,0.11836733394717097,0.0378567802557844,32.78509628290554,33.13306608526463
DTLZ4,3,decision,0.03723423821379815,0.020650454868561183,24.07086194486447,24.094206378820147
DTLZ4,4,learning,0.08226354850752976,0.017199079556585076,,
DTLZ4,4,decision,1.0394205935662262,1.0612728553303903,,
DTLZ4,5,learning,0.16250459844493712,0.15672903486852519,,
DTLZ4,5,decision,0.05777751760661904,0.10380768992661944,,
DTLZ4,6,learning,0.5765250903584989,0.5632017950095353,,
DTLZ4,6,decision,0.24433577172200094,0.22215560485689856,,
DTLZ4,7,learning,1.3846212173794976,1.4043788778971418,,
DTLZ4,7,decision,1.1084412030627635,0.9870955497637748,,
DTLZ4,8,learning,0.4239705720977283,0.376574101874786,,
DTLZ4,8,decision,0.44894421591923594,0.3372641990878159,,
DTLZ4,9,learning,0.7762406130424643,0.7997186692295534,,
DTLZ4,9,decision,0.5418965418927403,0.2946359334308113,,
DTLZ1,3,learning,2.713800976611695,2.6386049543884726,33.715093409134,34.03874167875224
DTLZ1,3,decision,2.0689096559544464,2.0714928613677954,24.710271216737887,24.70439211329963
DTLZ1,4,learning,2.472021440225006,2.5696778674932514,,
DTLZ1,4,decision,2.343154865892315,2.3667815024102428,,
DTLZ1,5,learning,3.0512358058333304,2.809334218817733,,
DTLZ1,5,decision,2.1853822088717734,2.7988188273003765,,
DTLZ1,6,learning,3.368139821003732,2.5344096719074303,,
DTLZ1,6,decision,1.7030772178055176,1.7056824009748295,,
DTLZ1,7,learning,2.8658325618185185,2.5981533234778302,,
DTLZ1,7,decision,2.0539712984663496,2.1543495082141475,,
DTLZ1,8,learning,2.9034100222249717,2.93896245056089,,
DTLZ1,8,decision,2.9622966360697416,2.9230952463588906,,
DTLZ1,9,learning,3.6656463122389975,2.6973913874249376,,
DTLZ1,9,decision,1.8904753990771188,1.9088165406447417,,
DTLZ2,3,learning,0.10079288903500026,0.08635555384845234,32.508686593436785,32.49904803208646
DTLZ2,3,decision,0.17258458147772357,0.2066813512983141,24.832378028866785,24.71802995346453
DTLZ2,4,learning,0.14625564174464484,0.12569137710156494,,
DTLZ2,4,decision,0.1685820166550644,0.18253290403526412,,
DTLZ2,5,learning,0.18656688896728207,0.12411405631136313,,
DTLZ2,5,decision,0.09868437279560743,0.09644552083715528,,
DTLZ2,6,learning,1.5598428436933998,0.26206276990144695,,
DTLZ2,6,decision,4.555113221153181,1.2621656639485754,,
DTLZ2,7,learning,0.4821614901486466,0.3395563148537876,,
DTLZ2,7,decision,0.4723084632748753,0.3216453782256034,,
DTLZ2,8,learning,0.4856777337290643,0.2401243014178646,,
DTLZ2,8,decision,0.14519572467163055,0.13592845311004267,,
DTLZ2,9,learning,1.4686341771178837,0.7820395771088269,,
DTLZ2,9,decision,0.568709144900288,0.4464774407117893,,
DTLZ3,3,learning,0.13631514107296389,0.14849668406098646,32.82764485278237,33.37421724918897
DTLZ3,3,decision,0.03903394393974282,0.027157080862039835,24.07427869321525,24.088667781099247
DTLZ3,4,learning,0.16442967318230836,0.38007627657602766,,
DTLZ3,4,decision,0.11444372682535237,0.04828465585769609,,
DTLZ3,5,learning,2.1071610301757366,0.47365379788070255,,
DTLZ3,5,decision,0.6367003390660396,0.13350892628003166,,
DTLZ3,6,learning,0.3629233399333658,0.6901862414365043,,
DTLZ3,6,decision,0.2724060876805645,0.7578560482689018,,
DTLZ3,7,learning,0.4009560528967208,0.4703483403552718,,
DTLZ3,7,decision,0.45223835165075515,0.896531465785978,,
DTLZ3,8,learning,1.6165749387375294,0.5999621599489986,,
DTLZ3,8,decision,0.4148615779311369,0.9234533406260756,,
DTLZ3,9,learning,1.074771481146557,1.3192434636780341,,
DTLZ3,9,decision,0.32025322594958106,0.9948634802309674,,
DTLZ4,3,learning,0.06588133833739622,0.05007616891679177,33.6108125440574,33.613451236481595
DTLZ4,3,decision,0.017818402487274516,0.03059277720685437,25.853501962823856,25.86695576864554
DTLZ4,4,learning,0.18928350322594967,0.17167040212852103,,
DTLZ4,4,decision,0.09423602366732424,0.0539288672901724,,
DTLZ4,5,learning,1.808773713968666,0.08309432215762827,,
DTLZ4,5,decision,0.04818357462069438,0.12055469467320624,,
DTLZ4,6,learning,0.355116599786221,0.2646565780914701,,
DTLZ4,6,decision,0.2685417226219502,0.26014289211405794,,
DTLZ4,7,learning,1.3912839728796413,1.3291375579100357,,
DTLZ4,7,decision,1.2767589410569578,1.0014016155681502,,
DTLZ4,8,learning,3.5197168642157406,0.5488064355487097,,
DTLZ4,8,decision,0.14037197639907628,0.12314929806435751,,
DTLZ4,9,learning,0.8219731775379024,0.6538955907957915,,
DTLZ4,9,decision,0.4888236587755389,0.36510879994731815,,
